Zip Code (CEP),City,State,Centroid Latitude,Centroid Longitude
6818,Embu Das Artes,SP,-23.642,-46.8375
6820,Embu Das Artes,SP,-23.6594,-46.7967
6823,Embu Das Artes,SP,-23.6699,-46.802
6824,Embu Das Artes,SP,-23.6764,-46.8049
6825,Embu Das Artes,SP,-23.6673,-46.8115
6826,Embu Das Artes,SP,-23.6586,-46.8012
6830,Embu Das Artes,SP,-23.647,-46.8424
6833,Embu Das Artes,SP,-23.6568,-46.8448
6835,Embu Das Artes,SP,-23.6767,-46.8512
6840,Embu Das Artes,SP,-23.6496,-46.8604
6843,Embu Das Artes,SP,-23.667,-46.8623
6844,Embu Das Artes,SP,-23.6618,-46.8808
6845,Embu Das Artes,SP,-23.6418,-46.8943
6846,Embu Das Artes,SP,-23.6355,-46.8725
6850,Itapecerica Da Serra,SP,-23.7098,-46.8515
6851,Itapecerica Da Serra,SP,-23.718,-46.8592
6852,Itapecerica Da Serra,SP,-23.7065,-46.8589
6853,Itapecerica Da Serra,SP,-23.6908,-46.8555
6854,Itapecerica Da Serra,SP,-23.6997,-46.8482
6855,Itapecerica Da Serra,SP,-23.6951,-46.8283
6856,Itapecerica Da Serra,SP,-23.6931,-46.806
6857,Itapecerica Da Serra,SP,-23.7047,-46.7991
6858,Itapecerica Da Serra,SP,-23.7073,-46.8255
6859,Itapecerica Da Serra,SP,-23.7097,-46.834
6860,Itapecerica Da Serra,SP,-23.7235,-46.8406
6861,Itapecerica Da Serra,SP,-23.7308,-46.8119
6863,Itapecerica Da Serra,SP,-23.7258,-46.8178
6864,Itapecerica Da Serra,SP,-23.7442,-46.801
6865,Itapecerica Da Serra,SP,-23.7467,-46.7941
6866,Itapecerica Da Serra,SP,-23.7551,-46.8009
6867,Itapecerica Da Serra,SP,-23.7564,-46.8099
6868,Itapecerica Da Serra,SP,-23.7597,-46.8252
6869,Itapecerica Da Serra,SP,-23.7445,-46.8467
6870,Itapecerica Da Serra,SP,-23.7308,-46.8778
6871,Itapecerica Da Serra,SP,-23.7241,-46.8567
6872,Itapecerica Da Serra,SP,-23.7334,-46.8512
6873,Itapecerica Da Serra,SP,-23.7547,-46.8568
6874,Itapecerica Da Serra,SP,-23.7625,-46.8442
6876,Itapecerica Da Serra,SP,-23.7595,-46.8791
6877,Itapecerica Da Serra,SP,-23.7765,-46.9162
6880,Itapecerica Da Serra,SP,-23.7782,-46.9187
6881,Itapecerica Da Serra,SP,-23.7443,-46.9181
6882,Itapecerica Da Serra,SP,-23.7403,-46.8979
6885,Itapecerica Da Serra,SP,-23.7083,-46.8772
6886,Itapecerica Da Serra,SP,-23.7155,-46.8885
6887,Itapecerica Da Serra,SP,-23.6918,-46.8859
6888,Itapecerica Da Serra,SP,-23.687,-46.8635
6890,Sao Lourenco Da Serra,SP,-23.8557,-46.9489
6900,Embu-Guacu,SP,-23.8351,-46.8141
6930,São Lourenço da Serra,SP,-23.8552,-46.945
6950,Juquitiba,SP,-23.9419,-47.0732
7010,Guarulhos,SP,-23.4677,-46.5295
7011,Guarulhos,SP,-23.4685,-46.5309
7012,Guarulhos,SP,-23.4718,-46.5303
7013,Guarulhos,SP,-23.472,-46.5253
7020,Guarulhos,SP,-23.4696,-46.5374
7021,Guarulhos,SP,-23.473,-46.5397
7022,Guarulhos,SP,-23.4746,-46.5376
7023,Guarulhos,SP,-23.4776,-46.541
7024,Guarulhos,SP,-23.4789,-46.5382
7025,Guarulhos,SP,-23.4828,-46.5435
7030,Guarulhos,SP,-23.4957,-46.5496
7031,Guarulhos,SP,-23.4937,-46.5462
7032,Guarulhos,SP,-23.5039,-46.5545
7033,Guarulhos,SP,-23.4992,-46.5549
7034,Guarulhos,SP,-23.4771,-46.5229
7040,Guarulhos,SP,-23.4754,-46.5443
7041,Guarulhos,SP,-23.4833,-46.55
7042,Guarulhos,SP,-23.4828,-46.5504
7043,Guarulhos,SP,-23.485,-46.5517
7044,Guarulhos,SP,-23.4816,-46.5533
7050,Guarulhos,SP,-23.4627,-46.5522
7051,Guarulhos,SP,-23.4679,-46.5508
7052,Guarulhos,SP,-23.4726,-46.5541
7053,Guarulhos,SP,-23.476,-46.556
7054,Guarulhos,SP,-23.4661,-46.5578
7055,Guarulhos,SP,-23.4674,-46.5611
7056,Guarulhos,SP,-23.4603,-46.5658
7060,Guarulhos,SP,-23.4553,-46.5468
7061,Guarulhos,SP,-23.4546,-46.5532
7062,Guarulhos,SP,-23.46,-46.5524
7063,Guarulhos,SP,-23.4572,-46.5571
7064,Guarulhos,SP,-23.4513,-46.5552
7070,Guarulhos,SP,-23.452,-46.5572
7071,Guarulhos,SP,-23.4535,-46.5624
7072,Guarulhos,SP,-23.4468,-46.5554
7073,Guarulhos,SP,-23.4472,-46.5632
7074,Guarulhos,SP,-23.4499,-46.5629
7075,Guarulhos,SP,-23.4255,-46.5506
7076,Guarulhos,SP,-23.4319,-46.5631
7077,Guarulhos,SP,-23.4362,-46.5523
7080,Guarulhos,SP,-23.4449,-46.5466
7081,Guarulhos,SP,-23.4435,-46.5532
7082,Guarulhos,SP,-23.4365,-46.5442
7083,Guarulhos,SP,-23.4376,-46.5502
7084,Guarulhos,SP,-23.4295,-46.5496
7085,Guarulhos,SP,-23.4277,-46.5481
7087,Guarulhos,SP,-23.4189,-46.5234
7090,Guarulhos,SP,-23.4681,-46.5349
7091,Guarulhos,SP,-23.4642,-46.5393
7092,Guarulhos,SP,-23.4635,-46.5453
7093,Guarulhos,SP,-23.4579,-46.5407
7094,Guarulhos,SP,-23.4533,-46.5399
7095,Guarulhos,SP,-23.4611,-46.5348
7096,Guarulhos,SP,-23.4513,-46.5387
7097,Guarulhos,SP,-23.4457,-46.5415
7110,Guarulhos,SP,-23.4672,-46.5264
7111,Guarulhos,SP,-23.4649,-46.5223
7112,Guarulhos,SP,-23.4687,-46.5161
7113,Guarulhos,SP,-23.4636,-46.5177
7114,Guarulhos,SP,-23.4544,-46.5287
7115,Guarulhos,SP,-23.4508,-46.5329
7120,Guarulhos,SP,-23.4549,-46.5258
7121,Guarulhos,SP,-23.4511,-46.5229
7122,Guarulhos,SP,-23.4487,-46.518
7123,Guarulhos,SP,-23.4449,-46.5256
7124,Guarulhos,SP,-23.4336,-46.5338
7130,Guarulhos,SP,-23.4425,-46.5206
7131,Guarulhos,SP,-23.4336,-46.5253
7132,Guarulhos,SP,-23.4348,-46.517
7133,Guarulhos,SP,-23.4367,-46.5113
7134,Guarulhos,SP,-23.4283,-46.5132
7135,Guarulhos,SP,-23.4256,-46.5253
7140,Guarulhos,SP,-23.43,-46.498
7141,Guarulhos,SP,-23.4287,-46.5075
7142,Guarulhos,SP,-23.4145,-46.4906
7143,Guarulhos,SP,-23.4224,-46.5012
7144,Guarulhos,SP,-23.4092,-46.5149
7145,Guarulhos,SP,-23.4146,-46.4951
7150,Guarulhos,SP,-23.4178,-46.463
7151,Guarulhos,SP,-23.4094,-46.4555
7152,Guarulhos,SP,-23.4051,-46.4709
7153,Guarulhos,SP,-23.3781,-46.4483
7154,Guarulhos,SP,-23.3743,-46.4488
7155,Guarulhos,SP,-23.4162,-46.4676
7156,Guarulhos,SP,-23.3945,-46.4513
7159,Guarulhos,SP,-23.3825,-46.4031
7160,Guarulhos,SP,-23.4106,-46.4452
7161,Guarulhos,SP,-23.3982,-46.4383
7162,Guarulhos,SP,-23.4052,-46.4455
7170,Guarulhos,SP,-23.4319,-46.4349
7171,Guarulhos,SP,-23.4219,-46.4369
7172,Guarulhos,SP,-23.4213,-46.4308
7173,Guarulhos,SP,-23.4308,-46.4295
7174,Guarulhos,SP,-23.4249,-46.4227
7175,Guarulhos,SP,-23.4092,-46.4021
7176,Guarulhos,SP,-23.4096,-46.3864
7177,Guarulhos,SP,-23.4198,-46.3983
7178,Guarulhos,SP,-23.4007,-46.3982
7179,Guarulhos,SP,-23.404,-46.4188
7180,Guarulhos,SP,-23.4523,-46.4764
7181,Guarulhos,SP,-23.4441,-46.4675
7182,Guarulhos,SP,-23.4427,-46.4637
7183,Guarulhos,SP,-23.4405,-46.4628
7184,Guarulhos,SP,-23.4177,-46.3937
7190,Guarulhos,SP,-23.4573,-46.4972
7191,Guarulhos,SP,-23.4572,-46.508
7192,Guarulhos,SP,-23.4522,-46.5064
7193,Guarulhos,SP,-23.4473,-46.5025
7194,Guarulhos,SP,-23.4429,-46.5067
7195,Guarulhos,SP,-23.4478,-46.5111
7196,Guarulhos,SP,-23.4541,-46.5115
7197,Guarulhos,SP,-23.4603,-46.5155
7210,Guarulhos,SP,-23.4554,-46.4375
7215,Guarulhos,SP,-23.4597,-46.4452
7220,Guarulhos,SP,-23.47,-46.4664
7221,Guarulhos,SP,-23.4712,-46.4727
7222,Guarulhos,SP,-23.4645,-46.4726
7223,Guarulhos,SP,-23.4624,-46.4784
7224,Guarulhos,SP,-23.4659,-46.4835
7230,Guarulhos,SP,-23.4548,-46.4564
7231,Guarulhos,SP,-23.4557,-46.4641
7232,Guarulhos,SP,-23.4665,-46.4635
7240,Guarulhos,SP,-23.448,-46.4388
7241,Guarulhos,SP,-23.447,-46.4267
7242,Guarulhos,SP,-23.4387,-46.4226
7243,Guarulhos,SP,-23.4386,-46.4129
7244,Guarulhos,SP,-23.4469,-46.4135
7250,Guarulhos,SP,-23.4204,-46.375
7251,Guarulhos,SP,-23.4356,-46.4023
7252,Guarulhos,SP,-23.4415,-46.43
7260,Guarulhos,SP,-23.4541,-46.4275
7261,Guarulhos,SP,-23.4465,-46.4086
7262,Guarulhos,SP,-23.4756,-46.3932
7263,Guarulhos,SP,-23.4581,-46.4147
7270,Guarulhos,SP,-23.462,-46.429
7271,Guarulhos,SP,-23.412,-46.4596
7272,Guarulhos,SP,-23.4599,-46.4408
7273,Guarulhos,SP,-23.4578,-46.421
7283,Guarulhos,SP,-23.4393,-46.4609
7400,Aruja,SP,-23.3962,-46.3241
7401,Aruja,SP,-23.3891,-46.3215
7402,Aruja,SP,-23.3963,-46.3147
7403,Aruja,SP,-23.3926,-46.3109
7404,Aruja,SP,-23.3896,-46.2997
7405,Aruja,SP,-23.3888,-46.3015
7407,Aruja,SP,-23.3778,-46.3106
7411,Aruja,SP,-23.4052,-46.343
7412,Arujá,SP,-23.3951,-46.3214
7413,Aruja,SP,-23.408,-46.3616
7414,Aruja,SP,-23.4063,-46.3648
7417,Aruja,SP,-23.3838,-46.3234
7422,Arujá,SP,-23.3886,-46.3547
7424,Aruja,SP,-23.3306,-46.3084
7428,Aruja,SP,-23.407,-46.3233
7429,Aruja,SP,-23.414,-46.3294
7430,Arujá (Industrial),SP,-23.4112,-46.3451
7431,Aruja,SP,-23.4194,-46.3551
7432,Aruja,SP,-23.4201,-46.364
7434,Aruja,SP,-23.4159,-46.3212
7435,Aruja,SP,-23.416,-46.3159
7436,Aruja,SP,-23.4148,-46.3025
7437,Aruja,SP,-23.4252,-46.2942
7438,Aruja,SP,-23.4066,-46.2931
7439,Aruja,SP,-23.4,-46.2825
7440,Aruja,SP,-23.4159,-46.2833
7443,Aruja,SP,-23.4184,-46.3051
7500,Santa Isabel,SP,-23.3183,-46.2261
7600,Mairipora,SP,-23.3297,-46.5971
7700,Caieiras,SP,-23.3629,-46.741
7703,Caieiras,SP,-23.3722,-46.7528
7704,Caieiras,SP,-23.3763,-46.7507
7705,Mauá,SP,-23.6596,-46.4758
7712,Caieiras,SP,-23.3555,-46.7457
7713,Caieiras,SP,-23.3529,-46.7482
7714,Caieiras,SP,-23.348,-46.7585
7715,Caieiras,SP,-23.3461,-46.7519
7716,Caieiras,SP,-23.3431,-46.7464
7717,Caieiras,SP,-23.3348,-46.7526
7718,Caieiras,SP,-23.3375,-46.7563
7724,Caieiras,SP,-23.3577,-46.7332
7726,Caieiras,SP,-23.3742,-46.7024
7727,Caieiras,SP,-23.3737,-46.6772
7729,Caieiras,SP,-23.3644,-46.7441
7733,Caieiras,SP,-23.4098,-46.6738
7734,Caieiras,SP,-23.4036,-46.6921
7739,Caieiras,SP,-23.3927,-46.7136
7740,Caieiras,SP,-23.3913,-46.7129
7741,Caieiras,SP,-23.3931,-46.709
7743,Caieiras,SP,-23.3774,-46.7098
7744,Caieiras,SP,-23.3912,-46.7161
7745,Caieiras,SP,-23.3813,-46.719
7747,Caieiras,SP,-23.3909,-46.7185
7748,Caieiras,SP,-23.3915,-46.7307
7749,Caieiras,SP,-23.3855,-46.7387
7750,Cajamar,SP,-23.3739,-46.8637
7752,Cajamar,SP,-23.3633,-46.8551
7753,Cajamar,SP,-23.3298,-46.9202
7756,Cajamar,SP,-23.3899,-46.8631
7760,Jordanesia,SP,-23.3593,-46.8026
7764,Cajamar,SP,-23.3767,-46.9268
7767,Cajamar,SP,-23.3356,-46.9262
7768,Cajamar,SP,-23.3353,-46.9146
7770,Polvilho,SP,-23.4122,-46.8434
7776,Cajamar,SP,-23.3404,-46.844
7778,Cajamar,SP,-23.3616,-46.8723
7781,Cajamar,SP,-23.2855,-46.8737
7784,Cajamar,SP,-23.3514,-46.8741
7785,Cajamar,SP,-23.3323,-46.8292
7786,Cajamar,SP,-23.335,-46.8312
7787,Cajamar,SP,-23.3402,-46.8301
7788,Cajamar,SP,-23.3522,-46.8257
7789,Cajamar,SP,-23.3613,-46.8478
7790,Cajamar,SP,-23.3709,-46.848
7791,Cajamar,SP,-23.4069,-46.8612
7792,Cajamar,SP,-23.4122,-46.8451
7793,Cajamar,SP,-23.4138,-46.8299
7794,Cajamar,SP,-23.4174,-46.8255
7801,Franco Da Rocha,SP,-23.3219,-46.7258
7802,Franco Da Rocha,SP,-23.3264,-46.7287
7803,Franco Da Rocha,SP,-23.3311,-46.7322
7804,Franco Da Rocha,SP,-23.3252,-46.7341
7807,Franco Da Rocha,SP,-23.3208,-46.7331
7808,Franco Da Rocha,SP,-23.3201,-46.739
7809,Franco Da Rocha,SP,-23.3245,-46.7472
7810,Franco Da Rocha,SP,-23.323,-46.7636
7811,Franco Da Rocha,SP,-23.3154,-46.7783
7812,Franco Da Rocha,SP,-22.9068,-47.0122
7813,Franco Da Rocha,SP,-23.3192,-46.7243
7830,Franco Da Rocha,SP,-23.3026,-46.7569
7832,Franco Da Rocha,SP,-23.0002,-46.8349
7835,Franco Da Rocha,SP,-23.3085,-46.7436
7836,Franco Da Rocha,SP,-23.3039,-46.7413
7840,Franco Da Rocha,SP,-23.3158,-46.7314
7841,Franco Da Rocha,SP,-23.3156,-46.7375
7842,Franco Da Rocha,SP,-23.3206,-46.7207
7844,Franco Da Rocha,SP,-23.3051,-46.7339
7845,Franco Da Rocha,SP,-23.3078,-46.7301
7846,Franco Da Rocha,SP,-23.3106,-46.7286
7847,Franco Da Rocha,SP,-23.3133,-46.7249
7849,Franco Da Rocha,SP,-23.318,-46.7263
7850,Franco Da Rocha,SP,-23.3318,-46.7247
7851,Franco Da Rocha,SP,-23.3285,-46.7223
7852,Franco Da Rocha,SP,-23.3253,-46.7197
7853,Franco Da Rocha,SP,-23.3228,-46.7136
7854,Franco Da Rocha,SP,-23.3236,-46.7076
7855,Franco Da Rocha,SP,-23.3254,-46.704
7856,Franco Da Rocha,SP,-23.3234,-46.7008
7857,Franco Da Rocha,SP,-23.3298,-46.7118
7858,Franco Da Rocha,SP,-23.3286,-46.7105
7859,Franco Da Rocha,SP,-23.3291,-46.7159
7860,Franco Da Rocha,SP,-23.3197,-46.7186
7861,Franco Da Rocha,SP,-23.316,-46.7145
7862,Franco Da Rocha,SP,-23.319,-46.7102
7863,Franco Da Rocha,SP,-23.3137,-46.6942
7865,Franco Da Rocha,SP,-23.3058,-46.7224
7866,Franco Da Rocha,SP,-23.3,-46.7095
7867,Franco Da Rocha,SP,-23.3147,-46.7766
7868,Franco Da Rocha,SP,-23.3031,-46.7434
7901,Francisco Morato,SP,-23.2828,-46.7462
7902,Francisco Morato,SP,-23.2907,-46.7426
7903,Francisco Morato,SP,-23.295,-46.7403
7904,Francisco Morato,SP,-23.2967,-46.7369
7905,Francisco Morato,SP,-23.2896,-46.7629
7906,Francisco Morato,SP,-23.2983,-46.7452
7907,Francisco Morato,SP,-23.2969,-46.7483
7908,Francisco Morato,SP,-23.2903,-46.75
7909,Francisco Morato,SP,-23.2896,-46.7447
7910,Francisco Morato,SP,-23.2788,-46.7459
7911,Francisco Morato,SP,-23.284,-46.7518
7912,Francisco Morato,SP,-23.2903,-46.7556
7913,Francisco Morato,SP,-23.2886,-46.7619
7914,Francisco Morato,SP,-23.2814,-46.753
7915,Francisco Morato,SP,-23.2765,-46.7415
7916,Francisco Morato,SP,-23.2774,-46.758
7917,Francisco Morato,SP,-23.2763,-46.7509
7919,Francisco Morato,SP,-23.2643,-46.7331
7920,Francisco Morato,SP,-23.2716,-46.7483
7921,Francisco Morato,SP,-23.2726,-46.7608
7929,Francisco Morato,SP,-23.2631,-46.755
7930,Francisco Morato,SP,-23.2591,-46.7503
7934,Francisco Morato,SP,-23.2844,-46.7507
7935,Francisco Morato,SP,-23.2596,-46.7408
7936,Francisco Morato,SP,-23.2618,-46.7429
7940,Francisco Morato,SP,-23.27,-46.7476
7941,Francisco Morato,SP,-23.2688,-46.7445
7942,Francisco Morato,SP,-23.2756,-46.7383
7943,Francisco Morato,SP,-23.2665,-46.7399
7944,Francisco Morato,SP,-23.2656,-46.7317
7945,Francisco Morato,SP,-23.2639,-46.7312
7946,Francisco Morato,SP,-23.2776,-46.7379
7950,Francisco Morato,SP,-23.273,-46.7461
7951,Francisco Morato,SP,-23.2727,-46.7325
7952,Francisco Morato,SP,-23.2732,-46.7281
7953,Francisco Morato,SP,-23.2652,-46.726
7955,Francisco Morato,SP,-23.2642,-46.7209
7956,Francisco Morato,SP,-23.2781,-46.7317
7957,Francisco Morato,SP,-23.2697,-46.7325
7980,Francisco Morato,SP,-23.2771,-46.7464
7985,Francisco Morato,SP,-23.2849,-46.7041
7986,Francisco Morato,SP,-23.2893,-46.7001
7987,Francisco Morato,SP,-23.2887,-46.7072
7988,Francisco Morato,SP,-23.2793,-46.7419
7989,Francisco Morato,SP,-23.2975,-46.7147
7990,Francisco Morato,SP,-23.2792,-46.7402
7991,Francisco Morato,SP,-23.2837,-46.7394
7992,Francisco Morato,SP,-23.2867,-46.7345
7995,Francisco Morato,SP,-23.2956,-46.7295
7996,Francisco Morato,SP,-23.2984,-46.7254
7997,Francisco Morato,SP,-23.2716,-46.7357
7998,Francisco Morato,SP,-23.2933,-46.7334
8010,Sao Paulo,SP,-23.4942,-46.4383
8011,Sao Paulo,SP,-23.4954,-46.4467
8020,Sao Paulo,SP,-23.5047,-46.4415
8021,Sao Paulo,SP,-23.5001,-46.4346
8022,Sao Paulo,SP,-23.4937,-46.4252
8030,Sao Paulo,SP,-23.5032,-46.4223
8031,Sao Paulo,SP,-23.5114,-46.4239
8032,Sao Paulo,SP,-23.5175,-46.4268
8040,Sao Paulo,SP,-23.5081,-46.4489
8041,Sao Paulo,SP,-23.5153,-46.4408
8042,Sao Paulo,SP,-23.5081,-46.434
8050,Sao Paulo,SP,-23.5112,-46.4588
8051,Sao Paulo,SP,-23.5131,-46.468
8060,Sao Paulo,SP,-23.5023,-46.4524
8061,Sao Paulo,SP,-23.5028,-46.4647
8062,Sao Paulo,SP,-23.5103,-46.4732
8070,Sao Paulo,SP,-23.496,-46.4617
8071,Sao Paulo,SP,-23.4905,-46.4499
8072,Sao Paulo,SP,-23.5115,-46.4843
8080,Sao Paulo,SP,-23.4874,-46.43
8081,Sao Paulo,SP,-23.4859,-46.4193
8090,Sao Paulo,SP,-23.4797,-46.4333
8110,Sao Paulo,SP,-23.4983,-46.3995
8111,Sao Paulo,SP,-23.492,-46.3801
8115,Sao Paulo,SP,-23.4905,-46.3898
8120,Sao Paulo,SP,-23.5032,-46.3961
8121,Sao Paulo,SP,-23.5021,-46.3841
8122,Sao Paulo,SP,-23.4963,-46.3794
8130,Sao Paulo,SP,-23.5069,-46.374
8131,Sao Paulo,SP,-23.5031,-46.3762
8132,Sao Paulo,SP,-23.5099,-46.3759
8140,Sao Paulo,SP,-23.5112,-46.3993
8141,Sao Paulo,SP,-23.5145,-46.3922
8142,Sao Paulo,SP,-23.5187,-46.3913
8143,Sao Paulo,SP,-23.5169,-46.4649
8150,Sao Paulo,SP,-23.5186,-46.4138
8151,Sao Paulo,SP,-23.5183,-46.4037
8152,Sao Paulo,SP,-23.5128,-46.4069
8160,Sao Paulo,SP,-23.5044,-46.4101
8161,Sao Paulo,SP,-23.5034,-46.4138
8180,Sao Paulo,SP,-23.4927,-46.421
8190,Sao Paulo,SP,-23.4878,-46.394
8191,Sao Paulo,SP,-23.4809,-46.3831
8210,Sao Paulo,SP,-23.537,-46.4496
8215,Sao Paulo,SP,-23.5398,-46.4448
8220,Sao Paulo,SP,-23.5374,-46.4666
8223,Sao Paulo,SP,-23.5269,-46.4711
8225,Sao Paulo,SP,-23.5298,-46.4618
8226,Sao Paulo,SP,-23.5523,-46.5349
8230,Sao Paulo,SP,-23.5231,-46.4529
8233,Sao Paulo,SP,-23.5258,-46.4727
8235,Sao Paulo,SP,-23.5215,-46.4665
8240,Sao Paulo,SP,-23.5236,-46.4435
8241,Sao Paulo,SP,-23.5193,-46.4365
8245,Sao Paulo,SP,-23.5189,-46.4461
8246,Sao Paulo,SP,-23.5312,-46.438
8247,Sao Paulo,SP,-23.5348,-46.4339
8248,Sao Paulo,SP,-23.5295,-46.4336
8250,Sao Paulo,SP,-23.5399,-46.4398
8253,Sao Paulo,SP,-23.5491,-46.4394
8255,Sao Paulo,SP,-23.5506,-46.4358
8257,Sao Paulo,SP,-23.5535,-46.4283
8260,Sao Paulo,SP,-23.5659,-46.4349
8265,Sao Paulo,SP,-23.5803,-46.4528
8270,Sao Paulo,SP,-23.5612,-46.4613
8275,Sao Paulo,SP,-23.5713,-46.4794
8280,Sao Paulo,SP,-23.5612,-46.4745
8285,Sao Paulo,SP,-23.5533,-46.4727
8290,Sao Paulo,SP,-23.5536,-46.4527
8295,Sao Paulo,SP,-23.548,-46.4593
8310,Sao Paulo,SP,-23.6289,-46.4672
8311,Sao Paulo,SP,-23.6312,-46.4658
8320,Sao Paulo,SP,-23.6271,-46.4732
8321,Sao Paulo,SP,-23.6052,-46.489
8330,Sao Paulo,SP,-23.6138,-46.4673
8331,Sao Paulo,SP,-23.6097,-46.4692
8340,Sao Paulo,SP,-23.6101,-46.4601
8341,Sao Paulo,SP,-23.6011,-46.4536
8342,São Paulo,SP,-23.5954,-46.4312
8343,Sao Paulo,SP,-23.6061,-46.4468
8344,Sao Paulo,SP,-23.6099,-46.4492
8345,Sao Paulo,SP,-23.6101,-46.4441
8346,Sao Paulo,SP,-23.5565,-46.6783
8347,Sao Paulo,SP,-23.5203,-46.5779
8370,Sao Paulo,SP,-23.6086,-46.4635
8371,Sao Paulo,SP,-23.5967,-46.4313
8372,Sao Paulo,SP,-23.6021,-46.4367
8373,Sao Paulo,SP,-23.4824,-46.6469
8375,Sao Paulo,SP,-23.6006,-46.4632
8380,Sao Paulo,SP,-23.5989,-46.4404
8381,Sao Paulo,SP,-23.608,-46.4307
8382,Sao Paulo,SP,-23.6147,-46.4331
8383,Sao Paulo,SP,-23.5611,-46.5148
8390,Sao Paulo,SP,-23.6271,-46.4669
8391,Sao Paulo,SP,-23.5931,-46.5562
8395,Sao Paulo,SP,-23.6225,-46.4562
8404,Sao Paulo,SP,-23.5297,-46.4095
8410,Sao Paulo,SP,-23.5489,-46.4229
8411,Sao Paulo,SP,-23.5538,-46.4123
8412,Sao Paulo,SP,-23.5523,-46.4079
8420,Sao Paulo,SP,-23.5449,-46.4289
8421,Sao Paulo,SP,-23.5592,-46.4286
8430,Sao Paulo,SP,-23.5269,-46.4239
8431,Sao Paulo,SP,-23.5334,-46.4175
8440,Sao Paulo,SP,-23.5335,-46.4104
8441,Sao Paulo,SP,-23.5349,-46.4122
8450,Sao Paulo,SP,-23.544,-46.4002
8451,Sao Paulo,SP,-23.5393,-46.4005
8452,Sao Paulo,SP,-23.5321,-46.3974
8460,Sao Paulo,SP,-23.5528,-46.4019
8461,Sao Paulo,SP,-23.5598,-46.4042
8465,Sao Paulo,SP,-23.566,-46.3982
8466,Sao Paulo,SP,-23.5414,-46.5153
8470,Sao Paulo,SP,-23.5906,-46.4054
8471,Sao Paulo,SP,-23.6029,-46.4
8472,Sao Paulo,SP,-23.5711,-46.4036
8473,Sao Paulo,SP,-23.5836,-46.4156
8474,Sao Paulo,SP,-23.5948,-46.4127
8475,Sao Paulo,SP,-23.5885,-46.3996
8485,Sao Paulo,SP,-23.59,-46.4122
8490,Sao Paulo,SP,-23.5731,-46.4154
8500,Ferraz De Vasconcelos,SP,-23.5448,-46.3659
8501,Ferraz De Vasconcelos,SP,-23.5416,-46.361
8502,Ferraz De Vasconcelos,SP,-23.5395,-46.3585
8503,Ferraz De Vasconcelos,SP,-23.5485,-46.3605
8504,Ferraz De Vasconcelos,SP,-23.5557,-46.3605
8505,Ferraz De Vasconcelos,SP,-23.5524,-46.3667
8506,Ferraz De Vasconcelos,SP,-23.559,-46.3704
8507,Ferraz De Vasconcelos,SP,-23.5611,-46.3675
8508,Ferraz De Vasconcelos,SP,-23.5639,-46.3694
8509,Ferraz De Vasconcelos,SP,-23.568,-46.3598
8510,Ferraz De Vasconcelos,SP,-23.56,-46.3598
8513,Ferraz De Vasconcelos,SP,-23.5766,-46.3653
8514,Ferraz De Vasconcelos,SP,-23.5681,-46.3672
8515,Ferraz De Vasconcelos,SP,-23.5773,-46.3741
8517,Ferraz De Vasconcelos,SP,-23.5689,-46.3724
8525,Ferraz De Vasconcelos,SP,-23.5583,-46.3885
8526,Ferraz De Vasconcelos,SP,-23.5565,-46.383
8527,Ferraz De Vasconcelos,SP,-23.5537,-46.3789
8528,Ferraz De Vasconcelos,SP,-23.5541,-46.3744
8529,Ferraz De Vasconcelos,SP,-23.5476,-46.3729
8530,Ferraz De Vasconcelos,SP,-23.5352,-46.3711
8531,Ferraz De Vasconcelos,SP,-23.5399,-46.3724
8532,Ferraz De Vasconcelos,SP,-23.5389,-46.378
8533,Ferraz De Vasconcelos,SP,-23.5457,-46.3791
8534,Ferraz De Vasconcelos,SP,-23.5503,-46.3861
8535,Ferraz De Vasconcelos,SP,-23.5527,-46.3893
8536,Ferraz De Vasconcelos,SP,-23.5413,-46.3854
8537,Ferraz De Vasconcelos,SP,-23.533,-46.392
8538,Ferraz De Vasconcelos,SP,-23.531,-46.3899
8539,Ferraz De Vasconcelos,SP,-23.5362,-46.3758
8540,Ferraz De Vasconcelos,SP,-23.5213,-46.3815
8541,Ferraz De Vasconcelos,SP,-23.5204,-46.3741
8542,Ferraz De Vasconcelos,SP,-23.5168,-46.371
8543,Ferraz De Vasconcelos,SP,-23.5248,-46.3738
8544,Ferraz De Vasconcelos,SP,-23.5317,-46.3632
8545,Ferraz De Vasconcelos,SP,-23.5321,-46.3704
8550,Poa,SP,-23.5219,-46.3409
8551,Poa,SP,-23.5223,-46.3486
8552,Poa,SP,-23.5284,-46.3538
8553,Poa,SP,-23.5225,-46.3636
8554,Poa,SP,-23.5148,-46.3608
8555,Poa,SP,-23.5105,-46.3535
8556,Poa,SP,-23.5148,-46.348
8557,Poa,SP,-23.5127,-46.3423
8558,Poa,SP,-23.5088,-46.3353
8559,Poa,SP,-23.5175,-46.3358
8560,Poa,SP,-23.5308,-46.3354
8561,Poa,SP,-23.5282,-46.3404
8562,Poa,SP,-23.5318,-46.3449
8563,Poa,SP,-23.5334,-46.35
8564,Poa,SP,-23.5388,-46.3519
8565,Poa,SP,-23.5406,-46.3421
8566,Poa,SP,-23.5452,-46.3471
8567,Poa,SP,-23.5492,-46.3522
8568,Poa,SP,-23.5551,-46.3469
8570,Itaquaquecetuba,SP,-23.4756,-46.355
